name,price,description,link,photo link
Lenovo Lenovo IdeaPad 330-15 (81DC00QNRA) Onyx Bla,11 859 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzI1ODE1NjIiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук Asus X751LAV-TY465D,11 247 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTY5ODciO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Acer Ноутбук Acer Aspire 5 A515-51G-30HM (NX.GWHEU,17 249 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDUxOTciO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Dell Ноутбук Dell Vostro 3568 (N2027WVN3568ERC_UBU,13 599 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzM2ODYwNzgiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
HP HP ProBook 440 G5 (5JJ81EA),19 899 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzQ2MDI5MzUiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук LENOVO IdeaPad FLEX2 15 (59-422342),13 019 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTb2b2d263ef9eae2413442fefc87851deowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTY5ODgiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Dell Ноутбук Dell Vostro 3568 (210-AJIE-08) Диагон,10 602 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTb2b2d263ef9eae2413442fefc87851deowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1NjkiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i4.price.ua/images/offers/1399/type2/1047204085.jpg
Acer Ноутбук Acer Aspire 3 A315-41 (NX.GY9EU.021) ,13 829 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzM2ODYwODciO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i2.price.ua/images/offers/53304/type2/1046716233.jpg
Vinga Vinga Iron S140 (S140-P50464GWP),10 999 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzYwODMwMTAiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i3.price.ua/images/offers/746/type2/1062233298.jpg
Ноутбук HP 15-ay113ur (1AN22EA),12 275 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTY5OTEiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i3.price.ua/images/offers/74330/type2/1060269597.jpg
HP Ноутбук HP ProBook 440 G5 (5JJ81EA) Диагональ д,19 899 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1NzciO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i4.price.ua/images/offers/1399/type2/1047200477.jpg
Acer Ноутбук Acer Aspire 3 A315-41G (NX.GYBEU.038),16 899 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzM2ODYwODgiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i2.price.ua/images/offers/53304/type2/1046716233.jpg
Lenovo Lenovo IdeaPad 330 (81DC00RQRA) Midnight Bl,15 279 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzY3NDMzMDQiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i1.price.ua/images/offers/746/type2/1045023952.jpg
Ноутбук ASUS R541UV-XO188T,11 572 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTY5OTkiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i4.price.ua/images/offers/74330/type2/1060269617.png
HP Ноутбук HP 15-da0342ur (5GV78EA) Диагональ дисп,10 599 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1ODAiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Lenovo Ноутбук Lenovo IdeaPad 330-15 (81D100MHRA) ,12 683 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzM2ODYwOTAiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Lenovo Lenovo IdeaPad 330-15 (81DC00RRRA),17 999 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzY3NDM0MDUiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук ACER E5-575G-58MC (NX.GL9EU.032) Steel Gra,12 647 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTcwMDYiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
HP Ноутбук HP 15-da0343ur (5GV82EA) Диагональ дисп,10 699 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1ODEiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Lenovo Ноутбук Lenovo IdeaPad 330-15 (81DC00RURA) ,18 792 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzM2ODYwOTIiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Acer Acer Aspire 5 A515-52G-30D0 (NX.H55EU.008),18 499 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc3MTk0ODciO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук LENOVO IdeaPad 320-15 (80XL00SLRA),15 902 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTb2b2d263ef9eae2413442fefc87851deowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTcwMDgiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
HP Ноутбук HP 15-da0344ur (5GV86EA) Диагональ дисп,11 099 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1ODIiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Lenovo Ноутбук Lenovo IdeaPad 330-15 (81DC00RVRA) ,18 999 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTb2b2d263ef9eae2413442fefc87851deowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzM2ODYxMTIiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Lenovo Lenovo V130-15 (81HN00LVRA),12 124 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTb2b2d263ef9eae2413442fefc87851deowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc3MTk0OTUiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук ACER E5-576G-563D (NX.GU2EU.004),11 903 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTcwMTEiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Dell Ноутбук Dell Vostro 3568 (N2027WVN3568ERC_UBU,13 599 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1ODQiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
HP Ноутбук HP 250 G6 (4QW24ES) Диагональ дисплея -,11 999 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTb2b2d263ef9eae2413442fefc87851deowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzM4MDg1NzEiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук ACER E5-576G-34A0 (NX.GU2EU.012),13 019 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTcwMTUiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Acer Ноутбук Acer Aspire 3 A315-41 (NX.GY9EU.021) ,13 829 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1OTQiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
HP Ноутбук HP 250 G6 (4LT69ES) Диагональ дисплея -,12 399 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTb2b2d263ef9eae2413442fefc87851deowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzM4MDg1NzIiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук ASUS R558UQ-DM1200T,14 879 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTcwMTkiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Acer Ноутбук Acer Aspire 3 A315-41G (NX.GYBEU.038),16 899 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1OTUiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Acer Ноутбук Acer Aspire 3 A315-53-30VM (NX.H2BEU.,12 272 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzUzNzgwODYiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук LENOVO IdeaPad 320-17 (80XM00G5RA),13 391 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTcwMjQiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
HP Ноутбук HP 17-ca0116ur (4TV95EA) Диагональ дисп,11 299 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1OTgiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
HP Ноутбук HP 15-da0342ur (5GV78EA) Диагональ дисп,10 399 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU3NzYzNTUiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i3.price.ua/images/offers/53304/type2/1042574209.jpg
Ноутбук LENOVO IdeaPad 320-15 (80XL03LYRA),14 879 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTcwMjkiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i3.price.ua/images/offers/74330/type2/1060271278.png
Lenovo Ноутбук Lenovo IdeaPad 330-15 (81D100MHRA) ,12 683 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU5NDU1OTkiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i3.price.ua/images/offers/1399/type2/1047200486.jpg
HP Ноутбук HP 15-da0343ur (5GV82EA) Диагональ дисп,10 599 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5MzU3NzYzNTYiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i3.price.ua/images/offers/53304/type2/1042574209.jpg
Ноутбук ASUS R558UQ-DM970T Golden (90NB0BH3-M12590,17 855 грн. ,,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aTozO3M6MToiZSI7aTo2O31zOjE6InkiO3M6MTA6IjQ5Mzc1MTcwMzIiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i3.price.ua/images/offers/74330/type2/1060272512.jpg
